UserID,Region,age,age_groups,email_flag,sm_flag,Race,Gender
931557,Gauteng,27,Youth,1,1,black,male
931586,Gauteng,33,Youth,1,1,indian_asian,male
931632,Gauteng,32,Youth,1,1,indian_asian,male
931689,Western Cape,29,Youth,1,1,white,male
931709,Gauteng,25,Youth,1,1,white,male
931724,Limpopo,26,Youth,1,1,indian_asian,male
931733,Mpumalanga,28,Youth,1,1,indian_asian,male
932000,Western Cape,46,Adult,1,1,coloured,male
932007,Free State,43,Adult,1,1,white,male
939566,Mpumalanga,29,Youth,1,1,,male
939570,Gauteng,22,Youth,1,1,,male
939575,Gauteng,25,Youth,1,1,black,male
939592,Western Cape,34,Youth,1,1,coloured,male
939600,Gauteng,31,Youth,1,1,black,male
939602,Eastern Cape,18,Teenager,1,1,coloured,male
939603,Limpopo,30,Youth,1,1,indian_asian,male
939606,Western Cape,38,Adult,1,1,coloured,male
939607,Limpopo,29,Youth,1,1,indian_asian,male
939619,Western Cape,50,Adult,1,1,coloured,male
939622,Mpumalanga,38,Adult,1,1,white,male
939624,Gauteng,19,Teenager,1,1,black,male
939659,Limpopo,21,Youth,1,1,black,male
939662,Mpumalanga,23,Youth,1,1,black,male
939668,Mpumalanga,21,Youth,1,1,black,male
939673,Western Cape,29,Youth,1,1,black,male
939679,Western Cape,41,Adult,1,1,coloured,male
939680,Gauteng,19,Teenager,1,1,white,male
939694,Gauteng,30,Youth,1,1,indian_asian,male
939695,Gauteng,31,Youth,1,1,black,female
939699,Western Cape,36,Adult,1,1,,male
939702,Western Cape,37,Adult,1,1,,male
939712,Western Cape,42,Adult,1,1,black,male
939713,Free State,26,Youth,1,1,coloured,male
939717,Gauteng,27,Youth,1,1,indian_asian,male
939719,Kwazulu Natal,28,Youth,1,1,white,male
939723,Gauteng,31,Youth,1,1,black,male
939729,Eastern Cape,34,Youth,1,1,coloured,male
939732,Gauteng,33,Youth,1,1,black,male
939753,Western Cape,43,Adult,1,1,coloured,male
939765,Gauteng,39,Adult,1,1,black,male
939766,Gauteng,22,Youth,1,1,black,male
939769,Western Cape,27,Youth,1,1,black,male
939774,Gauteng,13,Teenager,1,1,indian_asian,male
939781,Western Cape,28,Youth,1,1,coloured,male
939786,Eastern Cape,24,Youth,1,1,black,female
939792,Eastern Cape,23,Youth,1,1,indian_asian,male
939802,Kwazulu Natal,23,Youth,1,1,indian_asian,male
939807,Western Cape,28,Youth,1,1,coloured,male
939819,Kwazulu Natal,27,Youth,1,1,indian_asian,male
939833,Gauteng,36,Adult,1,1,indian_asian,male
939846,Kwazulu Natal,17,Teenager,1,1,black,male
939866,Gauteng,28,Youth,1,1,coloured,female
939867,Mpumalanga,50,Adult,1,1,black,male
939878,Gauteng,22,Youth,1,1,black,male
939912,Western Cape,49,Adult,1,1,black,male
939922,Eastern Cape,34,Youth,1,1,indian_asian,male
939925,Gauteng,26,Youth,1,1,indian_asian,male
939928,Gauteng,45,Adult,1,1,,male
939941,Limpopo,26,Youth,1,1,black,male
939975,Gauteng,41,Adult,1,1,black,male
939977,Mpumalanga,24,Youth,1,1,black,male
939980,Gauteng,31,Youth,1,1,white,male
939982,Kwazulu Natal,46,Adult,1,1,black,male
939992,Gauteng,44,Adult,1,1,indian_asian,male
940010,Gauteng,27,Youth,1,1,black,male
940027,Limpopo,111,Pensioner,1,1,,male
940030,Gauteng,25,Youth,1,1,black,male
940031,Eastern Cape,42,Adult,1,1,black,male
940064,Western Cape,45,Adult,1,1,coloured,male
940076,Eastern Cape,51,Elder,1,1,black,male
940093,Western Cape,45,Adult,1,1,coloured,male
940108,Mpumalanga,22,Youth,1,1,black,male
940130,Kwazulu Natal,39,Adult,1,1,black,male
940149,Gauteng,32,Youth,1,1,black,male
940154,Gauteng,35,Youth,1,1,indian_asian,male
940163,Free State,18,Teenager,1,1,black,male
940169,Gauteng,45,Adult,1,1,black,male
940170,Kwazulu Natal,31,Youth,1,1,black,male
940176,Eastern Cape,31,Youth,1,1,black,male
940177,Gauteng,39,Adult,1,1,indian_asian,male
940183,Limpopo,40,Adult,1,1,white,male
940195,Mpumalanga,20,Youth,1,1,black,male
940201,Gauteng,34,Youth,1,1,black,male
940208,Limpopo,24,Youth,1,1,black,male
940210,Mpumalanga,23,Youth,1,1,black,female
940212,Gauteng,22,Youth,1,1,indian_asian,male
940243,Gauteng,43,Adult,1,1,black,male
940244,Kwazulu Natal,26,Youth,1,1,black,male
940250,Eastern Cape,46,Adult,1,1,indian_asian,female
940266,Kwazulu Natal,15,Teenager,1,1,black,female
940268,Gauteng,33,Youth,1,1,black,male
940271,Western Cape,48,Adult,1,1,coloured,male
940281,Gauteng,35,Youth,1,1,white,male
940286,Gauteng,27,Youth,1,1,indian_asian,male
940290,Gauteng,67,Pensioner,1,1,,male
940303,Western Cape,32,Youth,1,1,,male
940308,Gauteng,32,Youth,1,1,,male
940320,Limpopo,23,Youth,1,1,,male
940329,Gauteng,34,Youth,1,1,white,female
940343,Mpumalanga,39,Adult,1,1,black,male
940353,Gauteng,29,Youth,1,1,indian_asian,male
940374,Western Cape,37,Adult,1,1,coloured,male
940384,Gauteng,20,Youth,1,1,black,male
940392,Gauteng,29,Youth,1,1,black,female
940422,North West,38,Adult,1,1,black,male
940427,Gauteng,24,Youth,1,1,indian_asian,male
940434,Western Cape,21,Youth,1,1,coloured,male
940436,Free State,29,Youth,1,1,indian_asian,male
940446,Gauteng,24,Youth,1,1,,male
940454,Gauteng,22,Youth,1,1,indian_asian,male
940466,Limpopo,26,Youth,1,1,white,male
940469,Gauteng,42,Adult,1,1,,male
940476,Mpumalanga,40,Adult,1,1,black,male
940485,Kwazulu Natal,27,Youth,1,1,indian_asian,male
940509,Western Cape,26,Youth,1,1,,male
940516,Kwazulu Natal,42,Adult,1,1,coloured,male
940522,Gauteng,29,Youth,1,1,black,male
940545,Gauteng,33,Youth,1,1,black,female
940555,Limpopo,25,Youth,1,1,indian_asian,male
940585,Free State,24,Youth,1,1,black,male
940586,Gauteng,34,Youth,1,1,black,male
940590,Western Cape,27,Youth,1,1,coloured,male
940595,Limpopo,31,Youth,1,1,black,male
940602,Gauteng,32,Youth,1,1,indian_asian,male
940611,Gauteng,29,Youth,1,1,black,male
940614,Gauteng,32,Youth,1,1,indian_asian,male
940616,Western Cape,39,Adult,1,1,coloured,male
940621,Western Cape,27,Youth,1,1,indian_asian,male
940626,Gauteng,10,Kids,1,1,white,male
940631,Kwazulu Natal,27,Youth,1,1,black,female
940635,Kwazulu Natal,49,Adult,1,1,black,male
940640,Gauteng,30,Youth,1,1,indian_asian,male
940643,Gauteng,28,Youth,1,1,coloured,male
940648,Gauteng,26,Youth,1,1,black,male
940664,Northern Cape,36,Adult,1,1,black,female
940668,Gauteng,30,Youth,1,1,black,male
940671,Kwazulu Natal,34,Youth,1,1,white,male
940707,Eastern Cape,26,Youth,1,1,indian_asian,male
940714,Kwazulu Natal,40,Adult,1,1,black,male
940736,Gauteng,27,Youth,1,1,indian_asian,male
940738,Gauteng,33,Youth,1,1,indian_asian,male
940746,Gauteng,38,Adult,1,1,indian_asian,male
940749,Western Cape,30,Youth,1,1,coloured,male
940755,Gauteng,26,Youth,1,1,coloured,female
940756,Kwazulu Natal,42,Adult,1,1,black,male
940769,Eastern Cape,25,Youth,1,1,black,male
940775,Eastern Cape,32,Youth,1,1,coloured,male
940779,Kwazulu Natal,33,Youth,1,1,indian_asian,male
940794,Mpumalanga,33,Youth,1,1,white,male
940797,Eastern Cape,44,Adult,1,1,coloured,male
940801,Western Cape,30,Youth,1,1,black,male
940811,Kwazulu Natal,47,Adult,1,1,coloured,male
940827,Gauteng,27,Youth,1,1,black,female
940881,Limpopo,31,Youth,1,1,indian_asian,male
940888,Gauteng,29,Youth,1,1,,male
940889,Western Cape,35,Youth,1,1,coloured,female
940895,Gauteng,34,Youth,1,1,,female
940902,Western Cape,44,Adult,1,1,black,male
940937,Western Cape,30,Youth,1,1,white,male
940948,Mpumalanga,27,Youth,1,1,black,male
940967,Gauteng,31,Youth,1,1,indian_asian,male
940971,Free State,39,Adult,1,1,coloured,male
940974,Western Cape,41,Adult,1,1,black,male
940976,Kwazulu Natal,32,Youth,1,1,black,female
940991,Western Cape,25,Youth,1,1,coloured,male
940992,Western Cape,22,Youth,1,1,coloured,male
941003,Gauteng,24,Youth,1,1,black,male
941006,Kwazulu Natal,29,Youth,1,1,indian_asian,female
941007,Gauteng,29,Youth,1,1,black,male
941012,Gauteng,25,Youth,1,1,indian_asian,male
941028,Gauteng,30,Youth,1,1,black,male
941041,Eastern Cape,38,Adult,1,1,indian_asian,male
941046,Limpopo,18,Teenager,1,1,black,male
941048,Gauteng,45,Adult,1,1,white,male
941061,North West,45,Adult,1,1,,male
941092,Kwazulu Natal,25,Youth,1,1,,male
941095,Gauteng,26,Youth,1,1,indian_asian,male
941108,Gauteng,26,Youth,1,1,,female
941112,Mpumalanga,38,Adult,1,1,black,male
941116,Mpumalanga,31,Youth,1,1,indian_asian,male
941137,Gauteng,27,Youth,1,1,black,male
941143,Western Cape,24,Youth,1,1,coloured,male
941168,Free State,28,Youth,1,1,,female
941181,Gauteng,22,Youth,1,1,black,male
941186,Gauteng,36,Adult,1,1,indian_asian,male
941208,Northern Cape,29,Youth,1,1,black,female
941214,North West,53,Elder,1,1,white,male
941220,Mpumalanga,37,Adult,1,1,black,male
941227,Kwazulu Natal,39,Adult,1,1,black,male
941242,Gauteng,32,Youth,1,1,indian_asian,male
941243,Western Cape,55,Elder,1,1,coloured,male
941245,North West,40,Adult,1,1,indian_asian,male
941250,Mpumalanga,32,Youth,1,1,black,male
941253,Gauteng,15,Teenager,1,1,,male
941255,Mpumalanga,22,Youth,1,1,black,female
941267,Western Cape,26,Youth,1,1,black,male
941270,Mpumalanga,25,Youth,1,1,black,male
941272,Gauteng,9,Kids,1,1,,male
941274,Kwazulu Natal,32,Youth,1,1,black,female
941296,Northern Cape,56,Elder,1,1,coloured,female
941303,Eastern Cape,36,Adult,1,1,black,male
941312,Gauteng,47,Adult,1,1,black,male
941314,Limpopo,26,Youth,1,1,black,female
941332,Gauteng,58,Elder,1,1,white,male
941348,Gauteng,34,Youth,1,1,black,female
941362,Western Cape,21,Youth,1,1,,male
941372,Gauteng,51,Elder,1,1,indian_asian,male
941379,Gauteng,57,Elder,1,1,indian_asian,male
941380,Gauteng,45,Adult,1,1,white,male
941390,Northern Cape,34,Youth,1,1,black,male
941402,Eastern Cape,58,Elder,1,1,white,male
941407,Gauteng,42,Adult,1,1,black,male
941416,Northern Cape,66,Pensioner,1,1,white,male
941421,Western Cape,38,Adult,1,1,coloured,male
941427,Gauteng,44,Adult,1,1,black,male
941428,Western Cape,35,Youth,1,1,coloured,male
941440,Gauteng,41,Adult,1,1,indian_asian,male
941452,Gauteng,27,Youth,1,1,black,female
941456,Eastern Cape,20,Youth,1,1,coloured,male
941484,North West,41,Adult,1,1,black,male
941488,Gauteng,39,Adult,1,1,indian_asian,male
941493,Western Cape,50,Adult,1,1,coloured,female
941502,Mpumalanga,57,Elder,1,1,,male
941508,Gauteng,45,Adult,1,1,indian_asian,male
941513,Kwazulu Natal,36,Adult,1,1,black,male
941514,Western Cape,33,Youth,1,1,coloured,male
941524,Northern Cape,34,Youth,1,1,black,male
941525,Gauteng,41,Adult,1,1,indian_asian,male
941531,Gauteng,44,Adult,1,1,black,male
941543,Gauteng,39,Adult,1,1,black,male
941545,Free State,40,Adult,1,1,black,male
941546,Gauteng,34,Youth,1,1,white,male
941547,Eastern Cape,20,Youth,1,1,white,male
941558,Gauteng,47,Adult,1,1,white,male
941574,Gauteng,40,Adult,1,1,coloured,male
941609,Gauteng,45,Adult,1,1,black,male
941616,Kwazulu Natal,35,Youth,1,1,black,male
941618,Gauteng,22,Youth,1,1,coloured,male
941621,Gauteng,34,Youth,1,1,black,male
941622,Gauteng,38,Adult,1,1,white,female
941623,Free State,31,Youth,1,1,white,male
941629,Western Cape,49,Adult,1,1,white,male
941660,Free State,24,Youth,1,1,white,male
941663,Western Cape,30,Youth,1,1,black,male
941664,Western Cape,35,Youth,1,1,coloured,male
941667,Mpumalanga,26,Youth,1,1,black,male
941685,Western Cape,43,Adult,1,1,coloured,male
941723,North West,43,Adult,1,1,black,male
941730,Kwazulu Natal,33,Youth,1,1,indian_asian,male
941733,Western Cape,25,Youth,1,1,coloured,male
941734,Western Cape,32,Youth,1,1,,female
1063776,Gauteng,31,Youth,1,1,indian_asian,male
1064537,Gauteng,32,Youth,1,1,indian_asian,male
1106084,Gauteng,37,Adult,1,1,black,male
1106115,Western Cape,26,Youth,1,1,black,female
1106137,Western Cape,39,Adult,1,1,coloured,male
1106156,Mpumalanga,18,Teenager,1,1,white,male
1106301,Gauteng,45,Adult,1,1,indian_asian,male
1106425,Gauteng,27,Youth,1,1,black,male
1106456,Gauteng,24,Youth,1,1,black,female
1106589,Western Cape,39,Adult,1,1,,male
1106652,Gauteng,20,Youth,1,1,black,male
1106801,Kwazulu Natal,24,Youth,1,1,coloured,male
1106847,North West,57,Elder,1,1,black,male
1106931,Gauteng,20,Youth,1,1,black,male
1107044,Mpumalanga,32,Youth,1,1,black,female
1107089,Western Cape,33,Youth,1,1,white,male
1107136,Western Cape,29,Youth,1,1,coloured,male
1107242,Gauteng,25,Youth,1,1,indian_asian,male
1107332,Gauteng,23,Youth,1,1,black,male
1107333,Limpopo,41,Adult,1,1,black,male
1107416,Eastern Cape,32,Youth,1,1,indian_asian,male
1107422,Western Cape,30,Youth,1,1,black,male
1107423,Mpumalanga,45,Adult,1,1,white,male
1107440,Gauteng,34,Youth,1,1,indian_asian,male
1107441,Gauteng,16,Teenager,1,1,black,female
1107471,Western Cape,27,Youth,1,1,coloured,male
1107565,Mpumalanga,28,Youth,1,1,indian_asian,male
1107686,Free State,30,Youth,1,1,white,male
1107713,Gauteng,44,Adult,1,1,black,male
1107714,North West,27,Youth,1,1,black,male
1107846,Western Cape,39,Adult,1,1,coloured,male
1107857,Gauteng,18,Teenager,1,1,white,male
1107920,Gauteng,38,Adult,1,1,white,male
1107941,Gauteng,21,Youth,1,1,white,male
1107963,Mpumalanga,22,Youth,1,1,coloured,male
1107967,Gauteng,27,Youth,1,1,black,male
1108000,Kwazulu Natal,46,Adult,1,1,black,male
1108051,Northern Cape,18,Teenager,1,1,white,male
1108083,Western Cape,35,Youth,1,1,coloured,male
1108125,Gauteng,27,Youth,1,1,black,male
1108140,Kwazulu Natal,22,Youth,1,1,black,male
1108163,Gauteng,17,Teenager,1,1,white,male
1108229,Western Cape,40,Adult,1,1,coloured,female
1108345,Limpopo,31,Youth,1,1,indian_asian,male
1108389,Western Cape,24,Youth,1,1,coloured,male
1108404,Gauteng,30,Youth,1,1,white,male
1108443,Gauteng,29,Youth,1,1,black,male
1108535,North West,34,Youth,1,1,,male
1108629,Gauteng,28,Youth,1,1,indian_asian,male
1108688,North West,21,Youth,1,1,black,male
1108737,Gauteng,21,Youth,1,1,black,male
1108754,Free State,20,Youth,1,1,black,male
1108779,Limpopo,28,Youth,1,1,black,male
1108792,Free State,34,Youth,1,1,black,male
1108872,Limpopo,26,Youth,1,1,white,male
1108878,Gauteng,44,Adult,1,1,black,male
1108901,Gauteng,50,Adult,1,1,white,male
1108944,Western Cape,9,Kids,1,1,coloured,male
1109004,Eastern Cape,43,Adult,1,1,coloured,male
1109055,Mpumalanga,39,Adult,1,1,black,male
1109109,Gauteng,45,Adult,1,1,black,male
1109161,Kwazulu Natal,34,Youth,1,1,indian_asian,male
1109191,Eastern Cape,54,Elder,1,1,coloured,male
1109200,Western Cape,36,Adult,1,1,coloured,male
1109229,Western Cape,25,Youth,1,1,coloured,male
1109231,Gauteng,32,Youth,1,1,indian_asian,male
1109252,Gauteng,30,Youth,1,1,white,male
1109264,Gauteng,42,Adult,1,1,black,male
1109274,Gauteng,39,Adult,1,1,,male
1109289,Gauteng,39,Adult,1,1,coloured,male
1109336,Gauteng,33,Youth,1,1,,male
1109383,Free State,39,Adult,1,1,black,male
1109481,Gauteng,51,Elder,1,1,white,male
1109496,Western Cape,35,Youth,1,1,,male
1109510,North West,25,Youth,1,1,black,male
1109583,Gauteng,45,Adult,1,1,coloured,male
1122561,Kwazulu Natal,19,Teenager,1,1,white,male
1132955,Western Cape,23,Youth,1,1,white,male
1133250,Gauteng,36,Adult,1,1,indian_asian,male
1280861,Uncategorized,0,Infants,1,1,,
1281997,Free State,14,Teenager,1,1,coloured,female
1283498,Uncategorized,0,Infants,1,1,,
1285704,Uncategorized,0,Infants,1,1,,
1285929,Uncategorized,0,Infants,1,1,,
1285950,Mpumalanga,30,Youth,1,1,coloured,male
1287933,Northern Cape,26,Youth,1,1,white,male
1292142,Uncategorized,0,Infants,1,1,,
1293485,Gauteng,21,Youth,1,1,black,male
1295130,Uncategorized,0,Infants,1,1,,
1297394,Uncategorized,0,Infants,1,1,,
1298176,Uncategorized,0,Infants,1,1,,
1299853,North West,22,Youth,1,1,black,female
1303457,Uncategorized,0,Infants,1,1,,
1304008,Uncategorized,0,Infants,1,1,,
1307720,Uncategorized,0,Infants,1,1,,
1308689,Uncategorized,0,Infants,1,1,,
1310414,Uncategorized,0,Infants,1,1,,
1310589,Mpumalanga,33,Youth,1,1,black,male
1312534,Uncategorized,0,Infants,1,1,,
1314312,Uncategorized,0,Infants,1,1,,
1315326,Uncategorized,0,Infants,1,1,,
1316622,Uncategorized,0,Infants,1,1,,
1318133,Kwazulu Natal,17,Teenager,1,1,,male
1319265,Uncategorized,0,Infants,1,1,,
1320407,Uncategorized,0,Infants,1,1,,
1320736,Gauteng,10,Kids,1,1,white,male
1325184,Limpopo,35,Youth,1,1,white,female
1330815,Uncategorized,0,Infants,1,1,,
1331854,Uncategorized,0,Infants,1,1,,
1335653,Uncategorized,0,Infants,1,1,,
1337736,Uncategorized,0,Infants,1,1,,
1338868,Uncategorized,0,Infants,1,1,,
1339762,Gauteng,13,Teenager,1,1,black,male
1340226,Gauteng,20,Youth,1,1,black,male
1344220,Gauteng,21,Youth,1,1,white,male
1346053,Uncategorized,0,Infants,1,1,,
1347572,Gauteng,21,Youth,1,1,white,male
1348140,Uncategorized,0,Infants,1,1,,
1357282,Uncategorized,0,Infants,1,1,,
1365228,Uncategorized,0,Infants,1,1,,
1365633,Uncategorized,0,Infants,1,1,,
1366224,Uncategorized,0,Infants,1,1,,
1367082,Limpopo,23,Youth,1,1,black,male
1368947,Uncategorized,0,Infants,1,1,,
1369368,Uncategorized,0,Infants,1,1,,
1369498,Uncategorized,0,Infants,1,1,,
1372244,Uncategorized,0,Infants,1,1,,
1372513,Uncategorized,0,Infants,1,1,,
1375589,Uncategorized,0,Infants,1,1,,
1377076,Uncategorized,0,Infants,1,1,,
1381172,Uncategorized,0,Infants,1,1,,
1384390,Uncategorized,0,Infants,1,1,,
1385185,Uncategorized,0,Infants,1,1,,
1385756,Western Cape,34,Youth,1,1,black,female
1388999,Mpumalanga,36,Adult,1,1,black,male
1393477,Uncategorized,0,Infants,1,1,,
1394143,Limpopo,29,Youth,1,1,black,male
1394759,Uncategorized,0,Infants,1,1,,
1401783,Uncategorized,0,Infants,1,1,,
1406397,Uncategorized,0,Infants,1,1,,
1408424,Uncategorized,0,Infants,1,1,,
1409148,Kwazulu Natal,28,Youth,1,1,black,male
1410090,Western Cape,51,Elder,1,1,coloured,male
1412696,Mpumalanga,27,Youth,1,1,black,male
1413198,Uncategorized,0,Infants,1,1,,
1414207,Uncategorized,0,Infants,1,1,,
1416704,Uncategorized,0,Infants,1,1,,
1419271,Uncategorized,0,Infants,1,1,,
1420172,Uncategorized,0,Infants,1,1,,
1420524,Uncategorized,0,Infants,1,1,,
1421966,Uncategorized,0,Infants,1,1,,
1433410,Uncategorized,0,Infants,1,1,,
1435233,Uncategorized,0,Infants,1,1,,
1437854,Uncategorized,0,Infants,1,1,,
1438990,Uncategorized,0,Infants,1,1,,
1439369,Uncategorized,0,Infants,1,1,,
1439966,Uncategorized,0,Infants,1,1,,
1440426,Uncategorized,0,Infants,1,1,,
1443808,Gauteng,30,Youth,1,1,black,male
1445897,Mpumalanga,17,Teenager,1,1,black,male
1450546,Uncategorized,0,Infants,1,1,,
1451460,Mpumalanga,60,Elder,1,1,black,male
1455550,Uncategorized,0,Infants,1,1,,
1456819,Uncategorized,0,Infants,1,1,,
1463542,Free State,16,Teenager,1,1,white,female
1467780,Uncategorized,0,Infants,1,1,,
1467831,Uncategorized,0,Infants,1,1,,
1467952,Uncategorized,0,Infants,1,1,,
1468823,Uncategorized,0,Infants,1,1,,
1470044,Uncategorized,0,Infants,1,1,,
1473422,Uncategorized,0,Infants,1,1,,
1474655,Uncategorized,0,Infants,1,1,,
1475333,Uncategorized,0,Infants,1,1,,
1475817,Uncategorized,0,Infants,1,1,,
1476193,Uncategorized,0,Infants,1,1,,
1479693,Uncategorized,0,Infants,1,1,,
1482604,Eastern Cape,37,Adult,1,1,coloured,male
1488531,Uncategorized,0,Infants,1,1,,
1489163,Eastern Cape,29,Youth,1,1,coloured,male
1490038,Uncategorized,0,Infants,1,1,,
1490328,Uncategorized,0,Infants,1,1,,
1490831,Uncategorized,0,Infants,1,1,,
1490982,Gauteng,28,Youth,1,1,,male
1493009,Uncategorized,0,Infants,1,1,,
1495691,Kwazulu Natal,16,Teenager,1,1,,female
1500061,Uncategorized,0,Infants,1,1,,
1500535,Uncategorized,0,Infants,1,1,,
1502338,Gauteng,30,Youth,1,1,white,male
1504298,Uncategorized,0,Infants,1,1,,
1505846,Uncategorized,0,Infants,1,1,,
1508455,Uncategorized,0,Infants,1,1,,
1509147,Uncategorized,0,Infants,1,1,,
1512929,Eastern Cape,14,Teenager,1,1,indian_asian,male
1518180,North West,32,Youth,1,1,white,male
1520130,Uncategorized,0,Infants,1,1,,
1521131,Uncategorized,0,Infants,1,1,,
1524448,Western Cape,30,Youth,1,1,black,female
1526052,Uncategorized,0,Infants,1,1,,
1529372,Western Cape,29,Youth,1,1,black,male
1535956,Uncategorized,0,Infants,1,1,,
1536986,Uncategorized,0,Infants,1,1,,
1537182,Uncategorized,0,Infants,1,1,,
1541644,Uncategorized,0,Infants,1,1,,
1546260,Gauteng,28,Youth,1,1,white,male
1546680,Uncategorized,0,Infants,1,1,,
1549363,Uncategorized,0,Infants,1,1,,
1551170,Uncategorized,0,Infants,1,1,,
1553875,Uncategorized,0,Infants,1,1,,
1554781,Uncategorized,0,Infants,1,1,,
1557758,Uncategorized,0,Infants,1,1,,
1558034,Uncategorized,0,Infants,1,1,,
1560174,Mpumalanga,0,Infants,1,1,,male
1563843,Uncategorized,0,Infants,1,1,,
1565327,Uncategorized,0,Infants,1,1,,
1569423,Uncategorized,0,Infants,1,1,,
1571824,Uncategorized,0,Infants,1,1,,
1573025,Uncategorized,0,Infants,1,1,,
1573248,Uncategorized,0,Infants,1,1,,
1573644,Kwazulu Natal,27,Youth,1,1,black,male
1578967,Uncategorized,0,Infants,1,1,,
1581005,Mpumalanga,26,Youth,1,1,black,male
1581819,Uncategorized,0,Infants,1,1,,
1581991,Uncategorized,0,Infants,1,1,,
1582057,Uncategorized,0,Infants,1,1,,
1583292,Uncategorized,0,Infants,1,1,,
1584323,Uncategorized,0,Infants,1,1,,
1584807,Gauteng,22,Youth,1,1,white,male
1586559,Uncategorized,0,Infants,1,1,,
1586633,Gauteng,45,Adult,1,1,black,male
1591149,Mpumalanga,25,Youth,1,1,black,male
1594105,Uncategorized,0,Infants,1,1,,
1594216,Kwazulu Natal,25,Youth,1,1,white,male
1594716,Uncategorized,0,Infants,1,1,,
1594936,Limpopo,20,Youth,1,1,black,male
1595065,Uncategorized,0,Infants,1,1,,
1595241,Gauteng,32,Youth,1,1,white,female
1597924,Uncategorized,0,Infants,1,1,,
1598093,Uncategorized,0,Infants,1,1,,
1603975,Uncategorized,0,Infants,1,1,,
1605024,Uncategorized,0,Infants,1,1,,
1606000,Uncategorized,0,Infants,1,1,,
1610206,Uncategorized,0,Infants,1,1,,
1610747,Western Cape,23,Youth,1,1,coloured,male
1611471,Uncategorized,0,Infants,1,1,,
1613984,Uncategorized,0,Infants,1,1,,
1616168,Uncategorized,0,Infants,1,1,,
1616382,Uncategorized,0,Infants,1,1,,
1617406,Uncategorized,0,Infants,1,1,,
1617557,Uncategorized,0,Infants,1,1,,
1619460,Gauteng,25,Youth,1,1,black,female
1621731,Uncategorized,0,Infants,1,1,,
1622314,Uncategorized,0,Infants,1,1,,
1623105,Uncategorized,0,Infants,1,1,,
1623852,Uncategorized,0,Infants,1,1,,
1625415,Kwazulu Natal,16,Teenager,1,1,black,female
1625675,Uncategorized,0,Infants,1,1,,
1628325,Uncategorized,0,Infants,1,1,,
1629002,Uncategorized,0,Infants,1,1,,
1633923,Gauteng,28,Youth,1,1,white,male
1635210,Uncategorized,0,Infants,1,1,,
1635787,Gauteng,29,Youth,1,1,white,male
1636118,Uncategorized,0,Infants,1,1,,
1636482,Uncategorized,0,Infants,1,1,,
1636830,Uncategorized,0,Infants,1,1,,
1638454,Uncategorized,0,Infants,1,1,,
1639481,Uncategorized,0,Infants,1,1,,
1643585,Limpopo,26,Youth,1,1,black,male
1649404,Limpopo,36,Adult,1,1,black,female
1650569,Gauteng,29,Youth,1,1,indian_asian,male
1652930,Kwazulu Natal,39,Adult,1,1,black,male
1655197,Uncategorized,0,Infants,1,1,,
1655809,Uncategorized,0,Infants,1,1,,
1661754,Limpopo,22,Youth,1,1,black,male
1662341,Uncategorized,0,Infants,1,1,,
1662674,Gauteng,27,Youth,1,1,black,male
1663649,Uncategorized,0,Infants,1,1,,
1664992,Free State,26,Youth,1,1,coloured,female
1668087,Uncategorized,0,Infants,1,1,,
1670265,Uncategorized,0,Infants,1,1,,
1674586,Western Cape,25,Youth,1,1,coloured,male
1676019,Uncategorized,0,Infants,1,1,,
1679020,Uncategorized,0,Infants,1,1,,
1681613,Uncategorized,0,Infants,1,1,,
1682946,Uncategorized,0,Infants,1,1,,
1684253,Uncategorized,0,Infants,1,1,,
1685222,Uncategorized,0,Infants,1,1,,
1686746,Limpopo,26,Youth,1,1,black,female
1690337,Uncategorized,0,Infants,1,1,,
1690521,Uncategorized,0,Infants,1,1,,
1700317,Limpopo,23,Youth,1,1,black,male
1701361,Uncategorized,0,Infants,1,1,,
1706422,Uncategorized,0,Infants,1,1,,
1707079,Uncategorized,0,Infants,1,1,,
1708786,Uncategorized,0,Infants,1,1,,
1711174,Uncategorized,0,Infants,1,1,,
1711786,Uncategorized,0,Infants,1,1,,
1713026,Uncategorized,0,Infants,1,1,,
1715579,Uncategorized,0,Infants,1,1,,
1717718,Uncategorized,0,Infants,1,1,,
1718526,Uncategorized,0,Infants,1,1,,
1720564,Gauteng,44,Adult,1,1,black,male
1720645,Uncategorized,0,Infants,1,1,,
1722226,Uncategorized,0,Infants,1,1,,
1726955,Uncategorized,0,Infants,1,1,,
1731138,Uncategorized,0,Infants,1,1,,
1732701,Gauteng,37,Adult,1,1,,male
1734339,Uncategorized,0,Infants,1,1,,
1737174,Uncategorized,0,Infants,1,1,,
1737558,Uncategorized,0,Infants,1,1,,
1738042,Uncategorized,0,Infants,1,1,,
1738515,Uncategorized,0,Infants,1,1,,
1740096,Uncategorized,0,Infants,1,1,,
1740385,Uncategorized,0,Infants,1,1,,
1740609,Uncategorized,0,Infants,1,1,,
1742749,Uncategorized,0,Infants,1,1,,
1743725,Uncategorized,0,Infants,1,1,,
1746370,Uncategorized,0,Infants,1,1,,
1746887,Uncategorized,0,Infants,1,1,,
1750991,Uncategorized,0,Infants,1,1,,
1751579,Uncategorized,0,Infants,1,1,,
1753574,Uncategorized,0,Infants,1,1,,
1753968,Kwazulu Natal,39,Adult,1,1,,female
1754172,Uncategorized,0,Infants,1,1,,
